# t x y z vx vy vz phi theta gamma phid thetad gammad
8.919821826280679433e-01 7.059655367802640136e+00 3.879732701371997328e-01 2.040064895044523041e+00 5.922167985308239402e+00 1.166659115105669997e+00 1.062351094543001251e+00 -2.638066078548940707e-01 -6.404865817791285387e-01 4.427315405677573779e+01 -3.242397284487218423e-01 -2.877262890444668431e-01 4.940802812775073960e+01
8.953229398663753447e-01 7.079418684639788850e+00 3.918833419786498795e-01 2.043600439281586745e+00 5.909475796389870084e+00 1.174174916423342374e+00 1.054251442469026800e+00 -2.648899375520198385e-01 -6.414461821642675199e-01 4.443821238198076884e+01 -3.243480043561196569e-01 -2.867550224605296960e-01 4.940686939205853179e+01
8.986636971046827460e-01 7.099139647697896294e+00 3.958185660024015062e-01 2.047108824958413287e+00 5.896812174854473732e+00 1.181716907348210777e+00 1.046092197266359936e+00 -2.659739734086277729e-01 -6.424025733402136673e-01 4.460326663697213689e+01 -3.246608225188048480e-01 -2.858139524061937276e-01 4.940559233469944900e+01
9.020044543429901474e-01 7.118818352262982430e+00 3.997790299023872285e-01 2.050589853259848105e+00 5.884177029270228232e+00 1.189285211076646309e+00 1.037873520557156981e+00 -2.670593705575987631e-01 -6.433559436490073891e-01 4.476831644248248665e+01 -3.251579708655066847e-01 -2.849544432999330801e-01 4.940420854376003490e+01
9.053452115812975487e-01 7.138454893301206639e+00 4.037648218146116519e-01 2.054043325908297302e+00 5.871570258996719360e+00 1.196879969126189769e+00 1.029595573709363387e+00 -2.681466845892521156e-01 -6.443066402627622979e-01 4.493336147720619067e+01 -3.258006509059371281e-01 -2.842194468281606934e-01 4.940274079473264379e+01
9.086859688196049500e-01 7.158049365422645138e+00 4.077760303780321727e-01 2.057469045174346256e+00 5.858991751057216035e+00 1.204501340862774272e+00 1.021258524565498815e+00 -2.692363162829144452e-01 -6.452551338952861038e-01 4.509840151120449292e+01 -3.265358259511015326e-01 -2.836393988656564780e-01 4.940122051392695823e+01
9.120267260579123514e-01 7.177601862836183066e+00 4.118127447911287820e-01 2.060866813908140749e+00 5.846441377987771304e+00 1.212149501422143283e+00 1.012862553047881198e+00 -2.703284732344069519e-01 -6.462019719964741116e-01 4.526343642938320500e+01 -3.273018965126165969e-01 -2.832294800193281281e-01 4.939968442542138405e+01
9.153674832962197527e-01 7.197112479299131671e+00 4.158750548591789165e-01 2.064236435586882745e+00 5.833918996848251659e+00 1.219824638276913786e+00 1.004407855129363591e+00 -2.714231518308170554e-01 -6.471477254301550852e-01 4.542846624289398960e+01 -3.280350997826358417e-01 -2.829884798444496363e-01 4.939817073747587273e+01
9.187082405345271541e-01 7.216581308065582512e+00 4.199630510283133278e-01 2.067577714372367037e+00 5.821424449458139527e+00 1.227526946826458465e+00 9.958946448358598769e-01 -2.725201408940664538e-01 -6.480929341619591222e-01 4.559349108757412949e+01 -3.286759722866134936e-01 -2.828993376041803454e-01 4.939671526258158707e+01
9.220489977728345554e-01 7.236008441837529226e+00 4.240768244038430890e-01 2.070890455171709554e+00 5.808957563795114964e+00 1.235256625471522485e+00 9.873231541504522424e-01 -2.736190461049500255e-01 -6.490380574414642556e-01 4.575851120986395415e+01 -3.291752248223389632e-01 -2.829312623517551417e-01 4.939534786298106894e+01
9.253897550111419568e-01 7.255393972722369078e+00 4.282164667519663404e-01 2.074174463694333337e+00 5.796518156379556252e+00 1.243013870672199150e+00 9.786936308979331534e-01 -2.747193322532663351e-01 -6.499834333715256429e-01 4.592352694189072793e+01 -3.294984538286470643e-01 -2.830431792275406311e-01 4.939408957187190907e+01
9.287305122494493581e-01 7.274737992199654002e+00 4.323820704856203290e-01 2.077429546498866575e+00 5.784106035374425581e+00 1.250798872474521373e+00 9.700063348827094867e-01 -2.758203786407668057e-01 -6.509292516909047643e-01 4.608853866845984726e+01 -3.296292441214377922e-01 -2.831881223935602265e-01 4.939295066481388830e+01
9.320712694877567595e-01 7.294040591098929660e+00 4.365737286367757930e-01 2.080655511024810167e+00 5.771721004066205474e+00 1.258611810930334585e+00 9.612615327137192800e-01 -2.769215417551975644e-01 -6.518755421732723709e-01 4.625354678944756870e+01 -3.295703899667611347e-01 -2.833181098276979504e-01 4.939192985451757778e+01
9.354120267260641608e-01 7.313301859589332210e+00 4.407915348187327886e-01 2.083852165605474482e+00 5.759362864364122814e+00 1.266452853734708395e+00 9.524594918629709639e-01 -2.780222187438199377e-01 -6.528221794179410731e-01 4.641855168147635169e+01 -3.293431565313318377e-01 -2.833889986845714581e-01 4.939101466589497136e+01
9.387527839643715621e-01 7.332521887180414311e+00 4.450355831828488595e-01 2.087019319460622579e+00 5.747031419963581911e+00 1.274322155275933621e+00 9.436004745602251109e-01 -2.791219052872805362e-01 -6.537689031433441267e-01 4.658355366274360421e+01 -3.289847018827300462e-01 -2.833648344780498318e-01 4.939018292885953088e+01
9.420935412026789635e-01 7.351700762732531480e+00 4.493059683745443400e-01 2.090156782669287505e+00 5.734726478863587218e+00 1.282219857148614972e+00 9.346847321217952587e-01 -2.802202421864439241e-01 -6.547153515606844998e-01 4.674855296447702813e+01 -3.285439611419522787e-01 -2.832212701988854331e-01 4.938940521574131992e+01
9.454342984409863648e-01 7.370838574474215754e+00 4.536027854933529224e-01 2.093264366125124454e+00 5.722447855001563610e+00 1.290146090035086068e+00 9.257125002490024235e-01 -2.813170462397022176e-01 -6.556611041524407213e-01 4.691354971175250199e+01 -3.280764414797947004e-01 -2.829477351735174562e-01 4.938864795908941119e+01
9.487750556792937662e-01 7.389935410023331208e+00 4.579261300612433305e-01 2.096341881478288816e+00 5.710195368864162901e+00 1.298100976728572942e+00 9.166839957195386246e-01 -2.824123226672227704e-01 -6.566057293269175199e-01 4.707854391541381034e+01 -3.276384755386722580e-01 -2.825481666499508604e-01 4.938787692272076413e+01
9.521158129176011675e-01 7.408991356408488826e+00 4.622760980024962496e-01 2.099389141068991993e+00 5.697968847039276419e+00 1.306084635965724994e+00 9.075994147454650163e-01 -2.835062582543345644e-01 -6.575488320414089038e-01 4.724353547568252054e+01 -3.272815227516259196e-01 -2.820402657553355841e-01 4.938706066989263377e+01
9.554565701559085689e-01 7.428006500087288799e+00 4.666527856371813221e-01 2.102405957858522356e+00 5.685768120781574453e+00 1.314097186665977857e+00 8.984589331005292667e-01 -2.845991963417365267e-01 -6.584900966092113173e-01 4.740852419685852936e+01 -3.270470899499408057e-01 -2.814533883812948556e-01 4.938617367974197947e+01
9.587973273942159702e-01 7.446980926958341129e+00 4.710562896888751405e-01 2.105392145363569778e+00 5.673593023760755472e+00 1.322138752146585494e+00 8.892627079442267934e-01 -2.856915965885692410e-01 -6.594293205053182172e-01 4.757350981140790935e+01 -3.269627676647370862e-01 -2.808253158107331671e-01 4.938519880532399497e+01
9.621380846325233716e-01 7.465914722364739298e+00 4.754867073058333116e-01 2.108347517599172605e+00 5.661443389238859147e+00 1.330209463896731892e+00 8.800108811076446935e-01 -2.867839838986167011e-01 -6.603664359906180614e-01 4.773849201082344251e+01 -3.270397553446732219e-01 -2.801982563976562202e-01 4.938412883886959293e+01
9.654788418708307729e-01 7.484807971087554357e+00 4.799441360935189915e-01 2.111271889034581850e+00 5.649319046973363179e+00 1.338309464549239935e+00 8.707035834719188960e-01 -2.878768918902441798e-01 -6.613015176743047840e-01 4.790347048001346053e+01 -3.272720907274537239e-01 -2.796144983208325163e-01 4.938296704445228613e+01
9.688195991091381742e-01 7.503660757328969311e+00 4.844286741553244235e-01 2.114165074564942515e+00 5.637219820161965878e+00 1.346438909777480486e+00 8.613409399761662311e-01 -2.889708067180232209e-01 -6.622347755915294343e-01 4.806844493168413379e+01 -3.276376224703753115e-01 -2.791121583478967660e-01 4.938172662512673838e+01
9.721603563474455756e-01 7.522473164685703928e+00 4.889404201375948111e-01 2.117026889500046583e+00 5.625145522731957115e+00 1.354597968958396459e+00 8.519230747457908759e-01 -2.900661168878904128e-01 -6.631665348380313407e-01 4.823341513725208074e+01 -3.281005890195855534e-01 -2.787214512081113704e-01 4.938042919968887645e+01
9.755011135857529769e-01 7.541245276114328711e+00 4.934794732747418422e-01 2.119857149569714050e+00 5.613095957234066624e+00 1.362786824568231303e+00 8.424501158369881448e-01 -2.911630739782025135e-01 -6.640972041284176619e-01 4.839838095124367356e+01 -3.286155083446965497e-01 -2.784618417096867971e-01 4.937910246250213220e+01
9.788418708240603783e-01 7.559977173890829683e+00 4.980459334303330987e-01 2.122655670943739636e+00 5.601070913532825379e+00 1.371005670402870136e+00 8.329221991469117903e-01 -2.922617679723905626e-01 -6.650272367003142726e-01 4.856334232685473040e+01 -3.291319581440196873e-01 -2.783403444473601107e-01 4.937777727856186516e+01
9.821826280623677796e-01 7.578668939567294593e+00 5.026399011305442421e-01 2.125422270263000346e+00 5.589070168400271932e+00 1.379254708827349685e+00 8.233394711345277672e-01 -2.933621193573711650e-01 -6.659570876734125511e-01 4.872829932128151853e+01 -3.295997462446346726e-01 -2.783511144478711397e-01 4.937648451758632007e+01
9.855233853006751810e-01 7.597320653928780310e+00 5.072614775872006376e-01 2.128156764677326507e+00 5.577093486026302394e+00 1.387534147348399305e+00 8.137020901240036297e-01 -2.944638884093049302e-01 -6.668871722305540484e-01 4.889325209049090404e+01 -3.299739431306706883e-01 -2.784763391796475918e-01 4.937525195083842533e+01
9.888641425389825823e-01 7.615932396953319028e+00 5.119107647087240975e-01 2.130858971885221997e+00 5.565140619366720109e+00 1.395844194861776799e+00 8.040102261072465950e-01 -2.955667003527843728e-01 -6.678178288019570585e-01 4.905820087416633868e+01 -3.302192743556959242e-01 -2.786883116111939507e-01 4.937410152134317087e+01
9.922048997772899837e-01 7.634504247777611496e+00 5.165878650985200604e-01 2.133528710170490061e+00 5.553211312168220282e+00 1.404185057947934245e+00 7.942640591103132808e-01 -2.966700835151364068e-01 -6.687492908328901420e-01 4.922314597253865998e+01 -3.303134461361513230e-01 -2.789524484733711951e-01 4.937304725426365337e+01
9.955456570155973850e-01 7.653036284670310607e+00 5.212928820415763109e-01 2.136165798431264307e+00 5.541305301446093345e+00 1.412556937574141580e+00 7.844637763254145302e-01 -2.977735163569221744e-01 -6.696816697697054455e-01 4.938808771759178029e+01 -3.302490939252403779e-01 -2.792309287403140217e-01 4.937209400454955244e+01
9.988864142539047863e-01 7.671528585013976276e+00 5.260259194811615080e-01 2.138770056197824232e+00 5.529422320151102355e+00 1.420960026511204122e+00 7.746095683232787632e-01 -2.988764784595882573e-01 -6.706149507120334752e-01 4.955302644164881087e+01 -3.300341886283105208e-01 -2.794865728509305369e-01 4.937123715110074329e+01
1.002227171492212188e+00 7.689981225295866807e+00 5.307870819884210611e-01 2.141341303636762561e+00 5.517562099750088933e+00 1.429394507694207617e+00 7.647016247395860278e-01 -2.999785002615741880e-01 -6.715490008746307637e-01 4.971796244654836983e+01 -3.296908932483553212e-01 -2.796865679494211498e-01 4.937046324972300937e+01
1.005567928730519478e+00 7.708394281106843771e+00 5.355764747282705240e-01 2.143879361540463435e+00 5.505724372460797156e+00 1.437860553657823282e+00 7.547401298675623371e-01 -3.010792065725761413e-01 -6.724835897140797325e-01 4.988289597649936979e+01 -3.292530181060262517e-01 -2.798056690149988146e-01 4.936975156089437178e+01
1.008908685968826768e+00 7.726767827146853840e+00 5.403942034252426918e-01 2.146384051302302254e+00 5.493908872922845354e+00 1.446358327067792882e+00 7.447252585842583095e-01 -3.021783496267418379e-01 -6.734184184317445476e-01 5.004782719727443663e+01 -3.287623599677111930e-01 -2.798285667916435848e-01 4.936907628233362288e+01
1.012249443207134059e+00 7.745101937234820433e+00 5.452403743328351204e-01 2.148855194879333741e+00 5.482115339148919020e+00 1.454887982262197399e+00 7.346571729923766503e-01 -3.032758285756940730e-01 -6.743531556761679369e-01 5.021275618371516458e+01 -3.282643161705549040e-01 -2.797512039885469148e-01 4.936840924891057369e+01
1.015590200445441349e+00 7.763396684320388985e+00 5.501150942094502616e-01 2.151292614745392573e+00 5.470343512676346442e+00 1.463449667619504346e+00 7.245360200784746185e-01 -3.043716937488456509e-01 -6.752874757184790244e-01 5.037768291665068432e+01 -3.278032292662471092e-01 -2.795809315917537341e-01 4.936772281994156231e+01
1.018930957683748639e+00 7.781652140494839109e+00 5.550184703032743361e-01 2.153696133838352900e+00 5.458593137921327276e+00 1.472043528494301201e+00 7.143619305808879272e-01 -3.054661355727993355e-01 -6.762210952107254869e-01 5.054260728936468894e+01 -3.274179352150178302e-01 -2.793355158384142056e-01 4.936699266019970622e+01
1.022271714922055930e+00 7.799868376998603026e+00 5.599506103474872765e-01 2.156065575505742071e+00 5.446863960817846184e+00 1.480669710412949369e+00 7.041350191379780465e-01 -3.065594595842355830e-01 -6.771538048670606713e-01 5.070752912278341995e+01 -3.271379579187924103e-01 -2.790411214017360919e-01 4.936620013695334563e+01
1.025612472160363220e+00 7.818045464223254193e+00 5.649116225661281465e-01 2.158400763452930970e+00 5.435155726892797468e+00 1.489328362204153100e+00 6.938553856615811144e-01 -3.076520503373843529e-01 -6.780854929995743241e-01 5.087244818769551102e+01 -3.269807188450010726e-01 -2.787294961874431376e-01 4.936533409896081537e+01
1.028953229398670510e+00 7.836183471706394954e+00 5.699016156898740748e-01 2.160701521697732996e+00 5.423468178981446286e+00 1.498019638754474636e+00 6.835231177640254119e-01 -3.087443280643918930e-01 -6.790161587268701560e-01 5.103736423163789482e+01 -3.269500209408938707e-01 -2.784346581775971052e-01 4.936439186976932092e+01
1.032293986636977801e+00 7.854282468118642946e+00 5.749206989800189627e-01 2.162967674534507001e+00 5.411801054818146994e+00 1.506743703123801570e+00 6.731382939707065693e-01 -3.098367025947552089e-01 -6.799459137588521607e-01 5.120227700765608603e+01 -3.270359326809647582e-01 -2.781894279941917181e-01 4.936337936981344399e+01
1.035634743875285091e+00 7.872342521242694957e+00 5.799689822581671761e-01 2.165199046509846958e+00 5.400154084743777005e+00 1.515500727825449978e+00 6.627009873826212871e-01 -3.109295292217843509e-01 -6.808749728322863737e-01 5.136718630200991953e+01 -3.272160548239142486e-01 -2.780221586547418910e-01 4.936231037110670172e+01
1.038975501113592381e+00 7.890363697945243615e+00 5.850465759386438425e-01 2.167395462410741214e+00 5.388526989753533947e+00 1.524290895162477844e+00 6.522112694200823402e-01 -3.120230709111125322e-01 -6.818036340091717662e-01 5.153209195805605702e+01 -3.274580139119780409e-01 -2.779539863586517057e-01 4.936120497559327447e+01
1.042316258351899672e+00 7.908346064143206178e+00 5.901535910604198687e-01 2.169556747264864249e+00 5.376919480069026314e+00 1.533114396606878094e+00 6.416692132822052752e-01 -3.131174705179465279e-01 -6.827322510404232325e-01 5.169699389397473510e+01 -3.277229065813195841e-01 -2.779968666437915847e-01 4.936008748467271090e+01
1.045657015590206962e+00 7.926289684766243404e+00 5.952901393154644838e-01 2.171682726351486625e+00 5.365331254361465518e+00 1.541971431302098017e+00 6.310748967952204413e-01 -3.142127355983929116e-01 -6.836612007447967487e-01 5.186189211267070931e+01 -3.279693290486407897e-01 -2.781525755786675158e-01 4.935898388550340599e+01
1.048997772828514252e+00 7.944194623717862669e+00 6.004563330708487801e-01 2.173773225220504646e+00 5.353761999684427231e+00 1.550862203852641619e+00 6.204284043914477520e-01 -3.153087370819145363e-01 -6.845908487878827886e-01 5.202678670299641794e+01 -3.281575750587849005e-01 -2.784127548733599244e-01 4.935791921393817461e+01
1.052338530066821543e+00 7.962060943837473204e+00 6.056522853825857533e-01 2.175828069716386093e+00 5.342211392102187872e+00 1.559786921629521483e+00 6.097298280523087977e-01 -3.164052216541322071e-01 -6.855215173317982247e-01 5.219167783233355351e+01 -3.282535773967059090e-01 -2.787599733725555362e-01 4.935691506139881568e+01
1.055679287305128833e+00 7.979888706865593484e+00 6.108781100000332254e-01 2.177847086003432242e+00 5.330679097930404176e+00 1.568745791861213101e+00 5.989792671535496549e-01 -3.175018363260992404e-01 -6.864534577621714817e-01 5.235656573143672432e+01 -3.282322026488594391e-01 -2.791696761235622493e-01 4.935598747348092274e+01
